key_loja,cod_produto,dt_estoque,qt_estoque,is_ruptura,qtd_vendas,tipo_demanda,qtd_venda_interp,des_estado_franquia,categoria_produto,sub_categoria_produto,linha_produto,vlr_venda_tabelado_mean,qtd_vendas_media_1d,qtd_vendas_mediana_1d,qtd_vendas_max_1d,qtd_vendas_min_1d,qtd_vendas_media_7d,qtd_vendas_mediana_7d,qtd_vendas_max_7d,qtd_vendas_min_7d,qtd_vendas_media_30d,qtd_vendas_mediana_30d,qtd_vendas_max_30d,qtd_vendas_min_30d,qtd_vendas_media_60d,qtd_vendas_mediana_60d,qtd_vendas_max_60d,qtd_vendas_min_60d,media_1d_7d_ratio_qtd_vendas,media_1d_30d_ratio_qtd_vendas,media_1d_60d_ratio_qtd_vendas,media_7d_30d_ratio_qtd_vendas,media_7d_60d_ratio_qtd_vendas,media_30d_60d_ratio_qtd_vendas,mediana_1d_7d_ratio_qtd_vendas,mediana_1d_30d_ratio_qtd_vendas,mediana_1d_60d_ratio_qtd_vendas,mediana_7d_30d_ratio_qtd_vendas,mediana_7d_60d_ratio_qtd_vendas,mediana_30d_60d_ratio_qtd_vendas,max_1d_7d_ratio_qtd_vendas,max_1d_30d_ratio_qtd_vendas,max_1d_60d_ratio_qtd_vendas,max_7d_30d_ratio_qtd_vendas,max_7d_60d_ratio_qtd_vendas,max_30d_60d_ratio_qtd_vendas,min_1d_7d_ratio_qtd_vendas,min_1d_30d_ratio_qtd_vendas,min_1d_60d_ratio_qtd_vendas,min_7d_30d_ratio_qtd_vendas,min_7d_60d_ratio_qtd_vendas,min_30d_60d_ratio_qtd_vendas,vlr_venda_tabelado_mean_media_1d,vlr_venda_tabelado_mean_mediana_1d,vlr_venda_tabelado_mean_max_1d,vlr_venda_tabelado_mean_min_1d,vlr_venda_tabelado_mean_media_7d,vlr_venda_tabelado_mean_mediana_7d,vlr_venda_tabelado_mean_max_7d,vlr_venda_tabelado_mean_min_7d,vlr_venda_tabelado_mean_media_30d,vlr_venda_tabelado_mean_mediana_30d,vlr_venda_tabelado_mean_max_30d,vlr_venda_tabelado_mean_min_30d,vlr_venda_tabelado_mean_media_60d,vlr_venda_tabelado_mean_mediana_60d,vlr_venda_tabelado_mean_max_60d,vlr_venda_tabelado_mean_min_60d,media_1d_7d_ratio_vlr_venda_tabelado_mean,media_1d_30d_ratio_vlr_venda_tabelado_mean,media_1d_60d_ratio_vlr_venda_tabelado_mean,media_7d_30d_ratio_vlr_venda_tabelado_mean,media_7d_60d_ratio_vlr_venda_tabelado_mean,media_30d_60d_ratio_vlr_venda_tabelado_mean,mediana_1d_7d_ratio_vlr_venda_tabelado_mean,mediana_1d_30d_ratio_vlr_venda_tabelado_mean,mediana_1d_60d_ratio_vlr_venda_tabelado_mean,mediana_7d_30d_ratio_vlr_venda_tabelado_mean,mediana_7d_60d_ratio_vlr_venda_tabelado_mean,mediana_30d_60d_ratio_vlr_venda_tabelado_mean,max_1d_7d_ratio_vlr_venda_tabelado_mean,max_1d_30d_ratio_vlr_venda_tabelado_mean,max_1d_60d_ratio_vlr_venda_tabelado_mean,max_7d_30d_ratio_vlr_venda_tabelado_mean,max_7d_60d_ratio_vlr_venda_tabelado_mean,max_30d_60d_ratio_vlr_venda_tabelado_mean,min_1d_7d_ratio_vlr_venda_tabelado_mean,min_1d_30d_ratio_vlr_venda_tabelado_mean,min_1d_60d_ratio_vlr_venda_tabelado_mean,min_7d_30d_ratio_vlr_venda_tabelado_mean,min_7d_60d_ratio_vlr_venda_tabelado_mean,min_30d_60d_ratio_vlr_venda_tabelado_mean,qt_estoque_media_1d,qt_estoque_mediana_1d,qt_estoque_max_1d,qt_estoque_min_1d,qt_estoque_media_7d,qt_estoque_mediana_7d,qt_estoque_max_7d,qt_estoque_min_7d,qt_estoque_media_30d,qt_estoque_mediana_30d,qt_estoque_max_30d,qt_estoque_min_30d,qt_estoque_media_60d,qt_estoque_mediana_60d,qt_estoque_max_60d,qt_estoque_min_60d,media_1d_7d_ratio_qt_estoque,media_1d_30d_ratio_qt_estoque,media_1d_60d_ratio_qt_estoque,media_7d_30d_ratio_qt_estoque,media_7d_60d_ratio_qt_estoque,media_30d_60d_ratio_qt_estoque,mediana_1d_7d_ratio_qt_estoque,mediana_1d_30d_ratio_qt_estoque,mediana_1d_60d_ratio_qt_estoque,mediana_7d_30d_ratio_qt_estoque,mediana_7d_60d_ratio_qt_estoque,mediana_30d_60d_ratio_qt_estoque,max_1d_7d_ratio_qt_estoque,max_1d_30d_ratio_qt_estoque,max_1d_60d_ratio_qt_estoque,max_7d_30d_ratio_qt_estoque,max_7d_60d_ratio_qt_estoque,max_30d_60d_ratio_qt_estoque,min_1d_7d_ratio_qt_estoque,min_1d_30d_ratio_qt_estoque,min_1d_60d_ratio_qt_estoque,min_7d_30d_ratio_qt_estoque,min_7d_60d_ratio_qt_estoque,min_30d_60d_ratio_qt_estoque,day_of_the_week
188749,3,82037,2024-10-11,0.0,1,,Intermittent,1.0,GO,157293.0,483679,390554,239.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.7,239.7,239.7,239.7,239.7,239.7,239.7,239.7,239.7,239.7,239.7,239.7,235.7,239.7,239.7,224.7,1.0,1.0,1.016970725498515,1.0,1.016970725498515,1.016970725498515,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0667556742323097,1.0,1.0667556742323097,1.0667556742323097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,1.0,0.0,0.05,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.6666666666666666,,,,,,,,0.0,0.0,0.0,0.0,1.0,,,,,,,4
189151,8,49880,2024-10-11,17.0,0,2.0,Intermittent,2.0,MG,217.0,422944,390554,149.7,1.0,1.0,1.0,1.0,0.2857142857142857,0.0,1.0,0.0,0.5333333333333333,0.0,3.0,0.0,0.4666666666666667,0.0,3.0,0.0,3.5,1.875,2.142857142857143,0.5357142857142857,0.6122448979591836,1.1428571428571428,inf,inf,inf,,,,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,inf,inf,inf,,,,149.7,149.7,149.7,149.7,149.7,149.7,149.7,149.7,156.35333333333335,149.7,224.54999999999998,149.7,153.02666666666664,149.7,224.54999999999998,149.7,1.0,0.9574468085106381,0.9782608695652175,0.9574468085106381,0.9782608695652175,1.021739130434783,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.0,18.0,18.0,18.0,19.428571428571427,20.0,20.0,18.0,15.8,14.5,24.0,10.0,14.416666666666666,14.5,24.0,1.0,0.9264705882352942,1.1392405063291138,1.2485549132947977,1.2296564195298372,1.347646573080099,1.0959537572254336,0.9,1.2413793103448276,1.2413793103448276,1.3793103448275863,1.3793103448275863,1.0,0.9,0.75,0.75,0.8333333333333334,0.8333333333333334,1.0,1.0,1.8,18.0,1.8,18.0,10.0,4
189397,3,48253,2024-10-12,0.0,1,,Intermittent,1.0,GO,217.0,422944,731659,170.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.7,170.7,170.7,170.7,170.7,170.7,170.7,170.7,170.7,170.7,170.7,170.7,170.7,170.7,170.7,170.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,5
189456,3,77690,2024-10-12,0.0,1,,Intermittent,1.0,GO,217.0,422944,390554,209.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.7,209.7,209.7,209.7,209.7,209.7,209.7,209.7,209.7,209.7,209.7,209.7,209.7,209.7,209.7,209.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,1.0,0.0,,,0.0,,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,,,,,,,5
189461,3,82037,2024-10-12,0.0,1,,Intermittent,1.0,GO,157293.0,483679,390554,239.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.7,239.7,239.7,239.7,239.7,239.7,239.7,239.7,239.7,239.7,239.7,239.7,235.94999999999996,239.7,239.7,224.7,1.0,1.0,1.0158931977113796,1.0,1.0158931977113796,1.0158931977113796,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0667556742323097,1.0,1.0667556742323097,1.0667556742323097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,1.0,0.0,0.05,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.6666666666666666,,,,,,,,0.0,0.0,0.0,0.0,1.0,,,,,,,5
189863,8,49880,2024-10-12,15.0,0,0.0,Intermittent,0.0,MG,217.0,422944,390554,149.7,2.0,2.0,2.0,2.0,0.5714285714285714,0.0,2.0,0.0,0.5333333333333333,0.0,3.0,0.0,0.5,0.0,3.0,0.0,3.5,3.75,4.0,1.0714285714285714,1.1428571428571428,1.0666666666666667,inf,inf,inf,,,,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,inf,inf,inf,,,,149.7,149.7,149.7,149.7,149.7,149.7,149.7,149.7,153.85833333333332,149.7,224.54999999999998,149.7,153.02666666666664,149.7,224.54999999999998,149.7,1.0,0.972972972972973,0.9782608695652175,0.972972972972973,0.9782608695652175,1.0054347826086958,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,17.0,17.0,17.0,19.0,20.0,20.0,17.0,15.833333333333334,14.5,24.0,10.0,14.683333333333334,15.0,24.0,9.0,0.8947368421052632,1.0736842105263158,1.1577752553916005,1.2,1.293984108967083,1.0783200908059023,0.85,1.1724137931034482,1.1333333333333333,1.3793103448275863,1.3333333333333333,0.9666666666666667,0.85,0.7083333333333334,0.7083333333333334,0.8333333333333334,0.8333333333333334,1.0,1.0,1.7,1.8888888888888888,1.7,1.8888888888888888,1.1111111111111112,5
190109,3,48253,2024-10-13,0.0,1,,Intermittent,1.0,GO,217.0,422944,731659,170.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.7,170.7,170.7,170.7,170.7,170.7,170.7,170.7,170.7,170.7,170.7,170.7,170.7,170.7,170.7,170.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,6
190168,3,77690,2024-10-13,0.0,1,,Intermittent,1.0,GO,217.0,422944,390554,209.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.7,209.7,209.7,209.7,209.7,209.7,209.7,209.7,209.7,209.7,209.7,209.7,209.7,209.7,209.7,209.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,1.0,0.0,,,0.0,,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,,,,,,,6
190173,3,82037,2024-10-13,0.0,1,,Intermittent,1.0,GO,157293.0,483679,390554,239.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.7,239.7,239.7,239.7,239.7,239.7,239.7,239.7,239.7,239.7,239.7,239.7,236.2,239.7,239.7,224.7,1.0,1.0,1.0148179508890771,1.0,1.0148179508890771,1.0148179508890771,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0667556742323097,1.0,1.0667556742323097,1.0667556742323097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,1.0,0.0,0.05,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.6666666666666666,,,,,,,,0.0,0.0,0.0,0.0,1.0,,,,,,,6
190575,8,49880,2024-10-13,15.0,0,0.0,Intermittent,0.0,MG,217.0,422944,390554,149.7,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,2.0,0.0,0.5333333333333333,0.0,3.0,0.0,0.5,0.0,3.0,0.0,0.0,0.0,0.0,1.0714285714285714,1.1428571428571428,1.0666666666666667,,,,,,,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,,,,,,,149.7,149.7,149.7,149.7,149.7,149.7,149.7,149.7,151.36333333333332,149.7,199.6,149.7,153.02666666666667,149.7,224.54999999999998,149.7,1.0,0.989010989010989,0.9782608695652173,0.989010989010989,0.9782608695652173,0.9891304347826085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.6666666666666666,0.75,0.6666666666666666,0.888888888888889,1.0,1.0,1.0,1.0,1.0,1.0,15.0,15.0,15.0,15.0,18.285714285714285,18.0,20.0,15.0,15.8,14.0,24.0,10.0,14.683333333333334,15.0,24.0,9.0,0.8203125,0.9493670886075949,1.0215664018161181,1.1573236889692584,1.245338089832982,1.076049943246311,0.8333333333333334,1.0714285714285714,1.0,1.2857142857142858,1.2,0.9333333333333333,0.75,0.625,0.625,0.8333333333333334,0.8333333333333334,1.0,1.0,1.5,1.6666666666666667,1.5,1.6666666666666667,1.1111111111111112,6
190821,3,48253,2024-10-14,0.0,1,,Intermittent,1.0,GO,217.0,422944,731659,170.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.7,170.7,170.7,170.7,170.7,170.7,170.7,170.7,170.7,170.7,170.7,170.7,170.7,170.7,170.7,170.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0
190880,3,77690,2024-10-14,0.0,1,,Intermittent,1.0,GO,217.0,422944,390554,209.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.7,209.7,209.7,209.7,209.7,209.7,209.7,209.7,209.7,209.7,209.7,209.7,209.7,209.7,209.7,209.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,1.0,0.0,,,0.0,,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,,,,,,,0
190885,3,82037,2024-10-14,0.0,1,,Intermittent,1.0,GO,157293.0,483679,390554,239.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.7,239.7,239.7,239.7,239.7,239.7,239.7,239.7,239.7,239.7,239.7,239.7,236.44999999999996,239.7,239.7,224.7,1.0,1.0,1.0137449777965744,1.0,1.0137449777965744,1.0137449777965744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0667556742323097,1.0,1.0667556742323097,1.0667556742323097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,1.0,0.0,0.05,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.6666666666666666,,,,,,,,0.0,0.0,0.0,0.0,1.0,,,,,,,0
191287,8,49880,2024-10-14,15.0,0,1.0,Intermittent,1.0,MG,217.0,422944,390554,149.7,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,2.0,0.0,0.4666666666666667,0.0,3.0,0.0,0.5,0.0,3.0,0.0,0.0,0.0,0.0,1.2244897959183672,1.1428571428571428,0.9333333333333333,,,,,,,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,,,,,,,149.7,149.7,149.7,149.7,149.7,149.7,149.7,149.7,151.36333333333332,149.7,199.6,149.7,153.02666666666664,149.7,224.54999999999998,149.7,1.0,0.989010989010989,0.9782608695652175,0.989010989010989,0.9782608695652175,0.9891304347826088,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.6666666666666666,0.75,0.6666666666666666,0.888888888888889,1.0,1.0,1.0,1.0,1.0,1.0,15.0,15.0,15.0,15.0,17.571428571428573,18.0,20.0,15.0,15.866666666666667,15.0,24.0,10.0,14.683333333333334,15.0,24.0,9.0,0.8536585365853658,0.9453781512605042,1.0215664018161181,1.1074429771908765,1.1966920706988813,1.0805902383654937,0.8333333333333334,1.0,1.0,1.2,1.2,1.0,0.75,0.625,0.625,0.8333333333333334,0.8333333333333334,1.0,1.0,1.5,1.6666666666666667,1.5,1.6666666666666667,1.1111111111111112,0
191533,3,48253,2024-10-15,0.0,1,,Intermittent,1.0,GO,217.0,422944,731659,170.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.7,170.7,170.7,170.7,170.7,170.7,170.7,170.7,170.7,170.7,170.7,170.7,170.7,170.7,170.7,170.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1
191592,3,77690,2024-10-15,0.0,1,,Intermittent,1.0,GO,217.0,422944,390554,209.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.7,209.7,209.7,209.7,209.7,209.7,209.7,209.7,209.7,209.7,209.7,209.7,209.7,209.7,209.7,209.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1
191597,3,82037,2024-10-15,0.0,1,,Intermittent,1.0,GO,157293.0,483679,390554,239.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.7,239.7,239.7,239.7,239.7,239.7,239.7,239.7,239.7,239.7,239.7,239.7,236.7,239.7,239.7,224.7,1.0,1.0,1.0126742712294043,1.0,1.0126742712294043,1.0126742712294043,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0667556742323097,1.0,1.0667556742323097,1.0667556742323097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,1.0,0.0,0.05,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.6666666666666666,,,,,,,,0.0,0.0,0.0,0.0,1.0,,,,,,,1
191999,8,49880,2024-10-15,14.0,0,2.0,Intermittent,2.0,MG,217.0,422944,390554,149.7,1.0,1.0,1.0,1.0,0.7142857142857143,1.0,2.0,0.0,0.5,0.0,3.0,0.0,0.5166666666666667,0.0,3.0,0.0,1.4,2.0,1.9354838709677418,1.4285714285714286,1.3824884792626726,0.9677419354838709,1.0,inf,inf,inf,inf,,0.5,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,inf,inf,inf,,,,149.7,149.7,149.7,149.7,149.7,149.7,149.7,149.7,151.36333333333332,149.7,199.6,149.7,153.02666666666667,149.7,224.54999999999998,149.7,1.0,0.989010989010989,0.9782608695652173,0.989010989010989,0.9782608695652173,0.9891304347826085,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.6666666666666666,0.75,0.6666666666666666,0.888888888888889,1.0,1.0,1.0,1.0,1.0,1.0,15.0,15.0,15.0,15.0,16.857142857142858,17.0,20.0,15.0,16.0,15.0,24.0,10.0,14.683333333333334,15.0,24.0,9.0,0.8898305084745762,0.9375,1.0215664018161181,1.0535714285714286,1.1480460515647803,1.0896708286038592,0.8823529411764706,1.0,1.0,1.1333333333333333,1.1333333333333333,1.0,0.75,0.625,0.625,0.8333333333333334,0.8333333333333334,1.0,1.0,1.5,1.6666666666666667,1.5,1.6666666666666667,1.1111111111111112,1
192245,3,48253,2024-10-16,0.0,1,,Intermittent,1.0,GO,217.0,422944,731659,170.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.7,170.7,170.7,170.7,170.7,170.7,170.7,170.7,170.7,170.7,170.7,170.7,170.7,170.7,170.7,170.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2
192304,3,77690,2024-10-16,0.0,1,,Intermittent,1.0,GO,217.0,422944,390554,209.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.7,209.7,209.7,209.7,209.7,209.7,209.7,209.7,209.7,209.7,209.7,209.7,209.7,209.7,209.7,209.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2
192309,3,82037,2024-10-16,0.0,1,,Intermittent,1.0,GO,157293.0,483679,390554,239.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.7,239.7,239.7,239.7,239.7,239.7,239.7,239.7,239.7,239.7,239.7,239.7,236.95,239.7,239.7,224.7,1.0,1.0,1.0116058240135049,1.0,1.0116058240135049,1.0116058240135049,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0667556742323097,1.0,1.0667556742323097,1.0667556742323097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,1.0,0.0,0.05,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.6666666666666666,,,,,,,,0.0,0.0,0.0,0.0,1.0,,,,,,,2
192711,8,49880,2024-10-16,12.0,0,0.0,Intermittent,0.0,MG,217.0,422944,390554,149.7,2.0,2.0,2.0,2.0,0.8571428571428571,1.0,2.0,0.0,0.5666666666666667,0.0,3.0,0.0,0.55,0.0,3.0,0.0,2.3333333333333335,3.5294117647058822,3.6363636363636362,1.5126050420168067,1.5584415584415583,1.0303030303030303,2.0,inf,inf,inf,inf,,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,inf,inf,inf,,,,149.7,149.7,149.7,149.7,149.7,149.7,149.7,149.7,151.36333333333332,149.7,199.6,149.7,153.02666666666664,149.7,224.54999999999998,149.7,1.0,0.989010989010989,0.9782608695652175,0.989010989010989,0.9782608695652175,0.9891304347826088,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.6666666666666666,0.75,0.6666666666666666,0.888888888888889,1.0,1.0,1.0,1.0,1.0,1.0,14.0,14.0,14.0,14.0,16.0,15.0,18.0,14.0,16.1,15.0,24.0,10.0,14.666666666666666,14.5,24.0,9.0,0.875,0.8695652173913043,0.9545454545454546,0.9937888198757763,1.090909090909091,1.0977272727272729,0.9333333333333333,0.9333333333333333,0.9655172413793104,1.0,1.0344827586206897,1.0344827586206897,0.7777777777777778,0.5833333333333334,0.5833333333333334,0.75,0.75,1.0,1.0,1.4,1.5555555555555556,1.4,1.5555555555555556,1.1111111111111112,2
192957,3,48253,2024-10-17,0.0,1,,Intermittent,1.0,GO,217.0,422944,731659,170.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.7,170.7,170.7,170.7,170.7,170.7,170.7,170.7,170.7,170.7,170.7,170.7,170.7,170.7,170.7,170.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,3
193016,3,77690,2024-10-17,0.0,1,,Intermittent,1.0,GO,217.0,422944,390554,209.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.7,209.7,209.7,209.7,209.7,209.7,209.7,209.7,209.7,209.7,209.7,209.7,209.7,209.7,209.7,209.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,3
193021,3,82037,2024-10-17,0.0,1,,Intermittent,1.0,GO,157293.0,483679,390554,239.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.7,239.7,239.7,239.7,239.7,239.7,239.7,239.7,239.7,239.7,239.7,239.7,237.2,239.7,239.7,224.7,1.0,1.0,1.010539629005059,1.0,1.010539629005059,1.010539629005059,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0667556742323097,1.0,1.0667556742323097,1.0667556742323097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,1.0,0.0,0.05,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.6666666666666666,,,,,,,,0.0,0.0,0.0,0.0,1.0,,,,,,,3
